customer_id,cluster,segment
34146,3,Core Everyday Shoppers
34147,4,Pet and Home Essentials
34148,2,Tech-Savvy Singles
34150,0,High-Value Families
34151,3,Core Everyday Shoppers
34152,2,Tech-Savvy Singles
34153,3,Core Everyday Shoppers
34154,3,Core Everyday Shoppers
34155,3,Core Everyday Shoppers
34156,1,Budget-Conscious Shoppers
34158,3,Core Everyday Shoppers
34159,1,Budget-Conscious Shoppers
34160,0,High-Value Families
34162,4,Pet and Home Essentials
34163,3,Core Everyday Shoppers
34164,3,Core Everyday Shoppers
34165,4,Pet and Home Essentials
34166,4,Pet and Home Essentials
34167,1,Budget-Conscious Shoppers
34169,0,High-Value Families
34170,3,Core Everyday Shoppers
34171,3,Core Everyday Shoppers
34172,4,Pet and Home Essentials
34174,1,Budget-Conscious Shoppers
34176,0,High-Value Families
34177,4,Pet and Home Essentials
34178,0,High-Value Families
34179,0,High-Value Families
34180,4,Pet and Home Essentials
34182,3,Core Everyday Shoppers
34183,3,Core Everyday Shoppers
34184,0,High-Value Families
34185,3,Core Everyday Shoppers
34186,0,High-Value Families
34187,3,Core Everyday Shoppers
34188,4,Pet and Home Essentials
34189,3,Core Everyday Shoppers
34190,0,High-Value Families
34192,3,Core Everyday Shoppers
34195,0,High-Value Families
34196,3,Core Everyday Shoppers
34197,3,Core Everyday Shoppers
34199,0,High-Value Families
34201,0,High-Value Families
34202,3,Core Everyday Shoppers
34203,3,Core Everyday Shoppers
34204,3,Core Everyday Shoppers
34205,0,High-Value Families
34206,3,Core Everyday Shoppers
34208,4,Pet and Home Essentials
34209,1,Budget-Conscious Shoppers
34210,4,Pet and Home Essentials
34211,0,High-Value Families
34212,3,Core Everyday Shoppers
34213,3,Core Everyday Shoppers
34214,4,Pet and Home Essentials
34215,4,Pet and Home Essentials
34216,0,High-Value Families
34217,4,Pet and Home Essentials
34218,4,Pet and Home Essentials
34219,3,Core Everyday Shoppers
34220,2,Tech-Savvy Singles
34221,4,Pet and Home Essentials
34222,4,Pet and Home Essentials
34223,3,Core Everyday Shoppers
34224,3,Core Everyday Shoppers
34225,4,Pet and Home Essentials
34226,1,Budget-Conscious Shoppers
34227,1,Budget-Conscious Shoppers
34228,0,High-Value Families
34230,0,High-Value Families
34231,0,High-Value Families
34233,2,Tech-Savvy Singles
34234,4,Pet and Home Essentials
34235,3,Core Everyday Shoppers
34236,2,Tech-Savvy Singles
34237,0,High-Value Families
34238,1,Budget-Conscious Shoppers
34239,3,Core Everyday Shoppers
34240,3,Core Everyday Shoppers
34241,3,Core Everyday Shoppers
34243,0,High-Value Families
34246,0,High-Value Families
34247,3,Core Everyday Shoppers
34248,2,Tech-Savvy Singles
34249,3,Core Everyday Shoppers
34250,4,Pet and Home Essentials
34251,1,Budget-Conscious Shoppers
34252,4,Pet and Home Essentials
34253,0,High-Value Families
34254,4,Pet and Home Essentials
34256,0,High-Value Families
34257,1,Budget-Conscious Shoppers
34258,1,Budget-Conscious Shoppers
34259,2,Tech-Savvy Singles
34260,4,Pet and Home Essentials
34262,3,Core Everyday Shoppers
34265,3,Core Everyday Shoppers
34266,3,Core Everyday Shoppers
34267,2,Tech-Savvy Singles
34268,0,High-Value Families
34269,0,High-Value Families
34270,0,High-Value Families
34271,0,High-Value Families
34272,3,Core Everyday Shoppers
34273,1,Budget-Conscious Shoppers
34274,3,Core Everyday Shoppers
34277,3,Core Everyday Shoppers
34278,0,High-Value Families
34279,0,High-Value Families
34280,3,Core Everyday Shoppers
34281,4,Pet and Home Essentials
34283,3,Core Everyday Shoppers
34286,0,High-Value Families
34287,3,Core Everyday Shoppers
34290,2,Tech-Savvy Singles
34291,1,Budget-Conscious Shoppers
34293,3,Core Everyday Shoppers
34295,3,Core Everyday Shoppers
34296,1,Budget-Conscious Shoppers
34297,3,Core Everyday Shoppers
34298,3,Core Everyday Shoppers
34300,2,Tech-Savvy Singles
34301,3,Core Everyday Shoppers
34303,4,Pet and Home Essentials
34304,4,Pet and Home Essentials
34305,3,Core Everyday Shoppers
34306,3,Core Everyday Shoppers
34308,3,Core Everyday Shoppers
34309,2,Tech-Savvy Singles
34310,2,Tech-Savvy Singles
34312,0,High-Value Families
34313,3,Core Everyday Shoppers
34314,0,High-Value Families
34315,4,Pet and Home Essentials
34317,4,Pet and Home Essentials
34318,0,High-Value Families
34319,4,Pet and Home Essentials
34320,1,Budget-Conscious Shoppers
34322,3,Core Everyday Shoppers
34323,0,High-Value Families
34324,0,High-Value Families
34325,3,Core Everyday Shoppers
34326,2,Tech-Savvy Singles
34327,4,Pet and Home Essentials
34328,4,Pet and Home Essentials
34329,2,Tech-Savvy Singles
34330,2,Tech-Savvy Singles
34331,1,Budget-Conscious Shoppers
34332,3,Core Everyday Shoppers
34334,3,Core Everyday Shoppers
34335,4,Pet and Home Essentials
34336,0,High-Value Families
34337,3,Core Everyday Shoppers
34338,0,High-Value Families
34339,0,High-Value Families
34341,0,High-Value Families
34342,3,Core Everyday Shoppers
34343,4,Pet and Home Essentials
34344,4,Pet and Home Essentials
34345,3,Core Everyday Shoppers
34346,3,Core Everyday Shoppers
34347,1,Budget-Conscious Shoppers
34348,0,High-Value Families
34349,0,High-Value Families
34350,3,Core Everyday Shoppers
34351,3,Core Everyday Shoppers
34352,3,Core Everyday Shoppers
34353,0,High-Value Families
34354,3,Core Everyday Shoppers
34356,3,Core Everyday Shoppers
34357,3,Core Everyday Shoppers
34358,0,High-Value Families
34359,4,Pet and Home Essentials
34360,2,Tech-Savvy Singles
34361,0,High-Value Families
34363,0,High-Value Families
34364,3,Core Everyday Shoppers
34365,2,Tech-Savvy Singles
34366,0,High-Value Families
34367,3,Core Everyday Shoppers
34368,4,Pet and Home Essentials
34369,3,Core Everyday Shoppers
34370,4,Pet and Home Essentials
34371,3,Core Everyday Shoppers
34372,2,Tech-Savvy Singles
34374,4,Pet and Home Essentials
34375,3,Core Everyday Shoppers
34376,3,Core Everyday Shoppers
34377,4,Pet and Home Essentials
34378,3,Core Everyday Shoppers
34379,3,Core Everyday Shoppers
34381,4,Pet and Home Essentials
34383,0,High-Value Families
34384,3,Core Everyday Shoppers
34385,3,Core Everyday Shoppers
34386,2,Tech-Savvy Singles
34389,3,Core Everyday Shoppers
34391,4,Pet and Home Essentials
34392,3,Core Everyday Shoppers
34393,4,Pet and Home Essentials
34394,1,Budget-Conscious Shoppers
34395,4,Pet and Home Essentials
34396,4,Pet and Home Essentials
34397,3,Core Everyday Shoppers
34398,3,Core Everyday Shoppers
34399,3,Core Everyday Shoppers
34400,3,Core Everyday Shoppers
34401,0,High-Value Families
34405,4,Pet and Home Essentials
34406,3,Core Everyday Shoppers
34408,2,Tech-Savvy Singles
34409,2,Tech-Savvy Singles
34410,2,Tech-Savvy Singles
34411,1,Budget-Conscious Shoppers
34413,0,High-Value Families
34414,1,Budget-Conscious Shoppers
34415,3,Core Everyday Shoppers
34416,3,Core Everyday Shoppers
34419,3,Core Everyday Shoppers
34420,3,Core Everyday Shoppers
34422,1,Budget-Conscious Shoppers
34423,3,Core Everyday Shoppers
34425,4,Pet and Home Essentials
34426,3,Core Everyday Shoppers
34427,0,High-Value Families
34428,1,Budget-Conscious Shoppers
34429,0,High-Value Families
34431,3,Core Everyday Shoppers
34432,3,Core Everyday Shoppers
34433,1,Budget-Conscious Shoppers
34434,3,Core Everyday Shoppers
34435,0,High-Value Families
34436,1,Budget-Conscious Shoppers
34437,3,Core Everyday Shoppers
34438,3,Core Everyday Shoppers
34439,0,High-Value Families
34441,4,Pet and Home Essentials
34442,3,Core Everyday Shoppers
34443,4,Pet and Home Essentials
34444,3,Core Everyday Shoppers
34445,3,Core Everyday Shoppers
34446,0,High-Value Families
34447,0,High-Value Families
34448,3,Core Everyday Shoppers
34450,3,Core Everyday Shoppers
34451,2,Tech-Savvy Singles
34452,1,Budget-Conscious Shoppers
34453,3,Core Everyday Shoppers
34454,0,High-Value Families
34455,3,Core Everyday Shoppers
34456,3,Core Everyday Shoppers
34457,3,Core Everyday Shoppers
34458,4,Pet and Home Essentials
34459,1,Budget-Conscious Shoppers
34461,4,Pet and Home Essentials
34462,3,Core Everyday Shoppers
34463,0,High-Value Families
34464,3,Core Everyday Shoppers
34465,2,Tech-Savvy Singles
34466,0,High-Value Families
34467,1,Budget-Conscious Shoppers
34469,0,High-Value Families
34470,3,Core Everyday Shoppers
34471,0,High-Value Families
34472,3,Core Everyday Shoppers
34473,3,Core Everyday Shoppers
34474,4,Pet and Home Essentials
34475,2,Tech-Savvy Singles
34477,0,High-Value Families
34479,3,Core Everyday Shoppers
34480,3,Core Everyday Shoppers
34481,4,Pet and Home Essentials
34482,3,Core Everyday Shoppers
34483,3,Core Everyday Shoppers
34485,4,Pet and Home Essentials
34486,3,Core Everyday Shoppers
34487,0,High-Value Families
34488,0,High-Value Families
34490,3,Core Everyday Shoppers
34492,4,Pet and Home Essentials
34493,4,Pet and Home Essentials
34494,2,Tech-Savvy Singles
34495,2,Tech-Savvy Singles
34496,3,Core Everyday Shoppers
34497,3,Core Everyday Shoppers
34498,2,Tech-Savvy Singles
34499,3,Core Everyday Shoppers
34500,4,Pet and Home Essentials
34501,1,Budget-Conscious Shoppers
34502,3,Core Everyday Shoppers
34503,3,Core Everyday Shoppers
34504,1,Budget-Conscious Shoppers
34505,0,High-Value Families
34506,3,Core Everyday Shoppers
34508,3,Core Everyday Shoppers
34509,4,Pet and Home Essentials
34511,1,Budget-Conscious Shoppers
34513,0,High-Value Families
34514,0,High-Value Families
34515,4,Pet and Home Essentials
34516,3,Core Everyday Shoppers
34517,3,Core Everyday Shoppers
34518,4,Pet and Home Essentials
34519,0,High-Value Families
34520,1,Budget-Conscious Shoppers
34521,1,Budget-Conscious Shoppers
34522,3,Core Everyday Shoppers
34524,0,High-Value Families
34525,3,Core Everyday Shoppers
34526,0,High-Value Families
34527,4,Pet and Home Essentials
34528,3,Core Everyday Shoppers
34529,3,Core Everyday Shoppers
34531,3,Core Everyday Shoppers
34532,1,Budget-Conscious Shoppers
34534,4,Pet and Home Essentials
34535,4,Pet and Home Essentials
34537,3,Core Everyday Shoppers
34539,2,Tech-Savvy Singles
34540,4,Pet and Home Essentials
34541,3,Core Everyday Shoppers
34542,3,Core Everyday Shoppers
34543,3,Core Everyday Shoppers
34544,3,Core Everyday Shoppers
34546,3,Core Everyday Shoppers
34547,3,Core Everyday Shoppers
34549,0,High-Value Families
34550,3,Core Everyday Shoppers
34551,4,Pet and Home Essentials
34552,3,Core Everyday Shoppers
34554,3,Core Everyday Shoppers
34556,3,Core Everyday Shoppers
34557,0,High-Value Families
34558,0,High-Value Families
34560,1,Budget-Conscious Shoppers
34561,4,Pet and Home Essentials
34562,3,Core Everyday Shoppers
34563,4,Pet and Home Essentials
34564,4,Pet and Home Essentials
34565,3,Core Everyday Shoppers
34566,1,Budget-Conscious Shoppers
34567,4,Pet and Home Essentials
34568,0,High-Value Families
34569,3,Core Everyday Shoppers
34570,0,High-Value Families
34571,2,Tech-Savvy Singles
34573,0,High-Value Families
34575,4,Pet and Home Essentials
34576,0,High-Value Families
34578,2,Tech-Savvy Singles
34579,3,Core Everyday Shoppers
34580,0,High-Value Families
34581,0,High-Value Families
34582,0,High-Value Families
34583,0,High-Value Families
34584,3,Core Everyday Shoppers
34585,3,Core Everyday Shoppers
34586,0,High-Value Families
34587,4,Pet and Home Essentials
34588,0,High-Value Families
34589,4,Pet and Home Essentials
34590,0,High-Value Families
34592,3,Core Everyday Shoppers
34594,0,High-Value Families
34595,2,Tech-Savvy Singles
34597,0,High-Value Families
34598,3,Core Everyday Shoppers
34600,3,Core Everyday Shoppers
34601,4,Pet and Home Essentials
34602,1,Budget-Conscious Shoppers
34603,4,Pet and Home Essentials
34604,0,High-Value Families
34605,3,Core Everyday Shoppers
34606,0,High-Value Families
34607,3,Core Everyday Shoppers
34608,4,Pet and Home Essentials
34609,3,Core Everyday Shoppers
34610,3,Core Everyday Shoppers
34612,0,High-Value Families
34613,2,Tech-Savvy Singles
34614,2,Tech-Savvy Singles
34615,0,High-Value Families
34616,4,Pet and Home Essentials
34617,3,Core Everyday Shoppers
34618,3,Core Everyday Shoppers
34619,3,Core Everyday Shoppers
34620,3,Core Everyday Shoppers
34621,3,Core Everyday Shoppers
34622,0,High-Value Families
34624,3,Core Everyday Shoppers
34625,2,Tech-Savvy Singles
34626,4,Pet and Home Essentials
34627,4,Pet and Home Essentials
34628,3,Core Everyday Shoppers
34629,2,Tech-Savvy Singles
34630,4,Pet and Home Essentials
34631,4,Pet and Home Essentials
34632,3,Core Everyday Shoppers
34634,4,Pet and Home Essentials
34635,4,Pet and Home Essentials
34636,0,High-Value Families
34638,2,Tech-Savvy Singles
34639,3,Core Everyday Shoppers
34640,3,Core Everyday Shoppers
34641,3,Core Everyday Shoppers
34642,3,Core Everyday Shoppers
34643,4,Pet and Home Essentials
34644,4,Pet and Home Essentials
34645,3,Core Everyday Shoppers
34646,3,Core Everyday Shoppers
34647,2,Tech-Savvy Singles
34649,3,Core Everyday Shoppers
34650,2,Tech-Savvy Singles
34652,4,Pet and Home Essentials
34653,3,Core Everyday Shoppers
34654,3,Core Everyday Shoppers
34655,3,Core Everyday Shoppers
34656,4,Pet and Home Essentials
34657,0,High-Value Families
34659,3,Core Everyday Shoppers
34661,0,High-Value Families
34662,0,High-Value Families
34666,4,Pet and Home Essentials
34667,3,Core Everyday Shoppers
34668,0,High-Value Families
34669,3,Core Everyday Shoppers
34670,0,High-Value Families
34671,4,Pet and Home Essentials
34672,3,Core Everyday Shoppers
34674,4,Pet and Home Essentials
34676,3,Core Everyday Shoppers
34677,2,Tech-Savvy Singles
34679,2,Tech-Savvy Singles
34680,4,Pet and Home Essentials
34682,4,Pet and Home Essentials
34683,0,High-Value Families
34684,3,Core Everyday Shoppers
34685,4,Pet and Home Essentials
34686,1,Budget-Conscious Shoppers
34687,3,Core Everyday Shoppers
34688,3,Core Everyday Shoppers
34689,2,Tech-Savvy Singles
34690,0,High-Value Families
34691,3,Core Everyday Shoppers
34692,1,Budget-Conscious Shoppers
34693,1,Budget-Conscious Shoppers
34694,1,Budget-Conscious Shoppers
34696,1,Budget-Conscious Shoppers
34697,3,Core Everyday Shoppers
34698,3,Core Everyday Shoppers
34699,0,High-Value Families
34700,3,Core Everyday Shoppers
34701,4,Pet and Home Essentials
34702,3,Core Everyday Shoppers
34703,0,High-Value Families
34704,1,Budget-Conscious Shoppers
34705,3,Core Everyday Shoppers
34706,4,Pet and Home Essentials
34707,4,Pet and Home Essentials
34708,2,Tech-Savvy Singles
34709,3,Core Everyday Shoppers
34711,4,Pet and Home Essentials
34712,3,Core Everyday Shoppers
34713,4,Pet and Home Essentials
34714,3,Core Everyday Shoppers
34715,4,Pet and Home Essentials
34716,1,Budget-Conscious Shoppers
34718,4,Pet and Home Essentials
34719,0,High-Value Families
34720,0,High-Value Families
34721,3,Core Everyday Shoppers
34722,3,Core Everyday Shoppers
34723,0,High-Value Families
34724,2,Tech-Savvy Singles
34725,3,Core Everyday Shoppers
34728,4,Pet and Home Essentials
34730,4,Pet and Home Essentials
34731,3,Core Everyday Shoppers
34733,0,High-Value Families
34734,0,High-Value Families
34735,2,Tech-Savvy Singles
34736,3,Core Everyday Shoppers
34737,1,Budget-Conscious Shoppers
34738,3,Core Everyday Shoppers
34739,0,High-Value Families
34740,4,Pet and Home Essentials
34741,4,Pet and Home Essentials
34743,3,Core Everyday Shoppers
34744,3,Core Everyday Shoppers
34745,3,Core Everyday Shoppers
34747,3,Core Everyday Shoppers
34748,3,Core Everyday Shoppers
34749,3,Core Everyday Shoppers
34750,2,Tech-Savvy Singles
34751,3,Core Everyday Shoppers
34753,0,High-Value Families
34754,3,Core Everyday Shoppers
34755,3,Core Everyday Shoppers
34756,3,Core Everyday Shoppers
34757,3,Core Everyday Shoppers
34758,0,High-Value Families
34759,3,Core Everyday Shoppers
34761,1,Budget-Conscious Shoppers
34762,0,High-Value Families
34763,1,Budget-Conscious Shoppers
34764,3,Core Everyday Shoppers
34765,3,Core Everyday Shoppers
34766,0,High-Value Families
34767,4,Pet and Home Essentials
34768,0,High-Value Families
34770,3,Core Everyday Shoppers
34772,4,Pet and Home Essentials
34773,3,Core Everyday Shoppers
34774,3,Core Everyday Shoppers
34776,3,Core Everyday Shoppers
34777,0,High-Value Families
34778,0,High-Value Families
34779,3,Core Everyday Shoppers
34780,3,Core Everyday Shoppers
34781,3,Core Everyday Shoppers
34782,3,Core Everyday Shoppers
34783,3,Core Everyday Shoppers
34784,3,Core Everyday Shoppers
34785,0,High-Value Families
34787,3,Core Everyday Shoppers
34788,3,Core Everyday Shoppers
34789,2,Tech-Savvy Singles
34790,1,Budget-Conscious Shoppers
34791,3,Core Everyday Shoppers
34793,0,High-Value Families
34794,4,Pet and Home Essentials
34795,0,High-Value Families
34796,2,Tech-Savvy Singles
34797,4,Pet and Home Essentials
34798,2,Tech-Savvy Singles
34799,0,High-Value Families
34800,3,Core Everyday Shoppers
34801,3,Core Everyday Shoppers
34802,4,Pet and Home Essentials
34803,2,Tech-Savvy Singles
34804,2,Tech-Savvy Singles
34805,3,Core Everyday Shoppers
34806,0,High-Value Families
34807,0,High-Value Families
34808,3,Core Everyday Shoppers
34809,3,Core Everyday Shoppers
34810,1,Budget-Conscious Shoppers
34811,0,High-Value Families
34812,0,High-Value Families
34814,0,High-Value Families
34815,0,High-Value Families
34816,0,High-Value Families
34817,0,High-Value Families
34818,4,Pet and Home Essentials
34819,2,Tech-Savvy Singles
34820,0,High-Value Families
34821,4,Pet and Home Essentials
34822,3,Core Everyday Shoppers
34823,4,Pet and Home Essentials
34824,3,Core Everyday Shoppers
34825,3,Core Everyday Shoppers
34826,0,High-Value Families
34827,0,High-Value Families
34830,4,Pet and Home Essentials
34831,3,Core Everyday Shoppers
34833,3,Core Everyday Shoppers
34834,3,Core Everyday Shoppers
34835,0,High-Value Families
34836,4,Pet and Home Essentials
34837,1,Budget-Conscious Shoppers
34838,4,Pet and Home Essentials
34839,3,Core Everyday Shoppers
34840,3,Core Everyday Shoppers
34841,3,Core Everyday Shoppers
34843,3,Core Everyday Shoppers
34844,3,Core Everyday Shoppers
34845,0,High-Value Families
34846,1,Budget-Conscious Shoppers
34847,0,High-Value Families
34848,0,High-Value Families
34849,3,Core Everyday Shoppers
34850,3,Core Everyday Shoppers
34851,4,Pet and Home Essentials
34852,4,Pet and Home Essentials
34853,3,Core Everyday Shoppers
34854,1,Budget-Conscious Shoppers
34855,3,Core Everyday Shoppers
34857,1,Budget-Conscious Shoppers
34858,4,Pet and Home Essentials
34859,3,Core Everyday Shoppers
34860,0,High-Value Families
34861,3,Core Everyday Shoppers
34862,3,Core Everyday Shoppers
34863,3,Core Everyday Shoppers
34864,4,Pet and Home Essentials
34866,3,Core Everyday Shoppers
34867,2,Tech-Savvy Singles
34869,3,Core Everyday Shoppers
34870,1,Budget-Conscious Shoppers
34871,0,High-Value Families
34872,1,Budget-Conscious Shoppers
34873,4,Pet and Home Essentials
34874,2,Tech-Savvy Singles
34875,0,High-Value Families
34876,3,Core Everyday Shoppers
34877,1,Budget-Conscious Shoppers
34878,0,High-Value Families
34879,3,Core Everyday Shoppers
34880,0,High-Value Families
34881,4,Pet and Home Essentials
34882,3,Core Everyday Shoppers
34883,3,Core Everyday Shoppers
34884,3,Core Everyday Shoppers
34885,4,Pet and Home Essentials
34886,3,Core Everyday Shoppers
34887,3,Core Everyday Shoppers
34888,3,Core Everyday Shoppers
34889,4,Pet and Home Essentials
34890,3,Core Everyday Shoppers
34891,4,Pet and Home Essentials
34892,3,Core Everyday Shoppers
34893,3,Core Everyday Shoppers
34894,0,High-Value Families
34895,3,Core Everyday Shoppers
34897,4,Pet and Home Essentials
34898,2,Tech-Savvy Singles
34899,0,High-Value Families
34900,3,Core Everyday Shoppers
34902,2,Tech-Savvy Singles
34903,3,Core Everyday Shoppers
34904,0,High-Value Families
34905,3,Core Everyday Shoppers
34906,2,Tech-Savvy Singles
34908,3,Core Everyday Shoppers
34909,3,Core Everyday Shoppers
34910,0,High-Value Families
34912,3,Core Everyday Shoppers
34913,4,Pet and Home Essentials
34914,3,Core Everyday Shoppers
34915,4,Pet and Home Essentials
34916,3,Core Everyday Shoppers
34917,3,Core Everyday Shoppers
34918,0,High-Value Families
34919,1,Budget-Conscious Shoppers
34920,3,Core Everyday Shoppers
34921,3,Core Everyday Shoppers
34923,3,Core Everyday Shoppers
34924,3,Core Everyday Shoppers
34925,0,High-Value Families
34926,3,Core Everyday Shoppers
34927,3,Core Everyday Shoppers
34928,3,Core Everyday Shoppers
34929,0,High-Value Families
34930,0,High-Value Families
34931,0,High-Value Families
34932,4,Pet and Home Essentials
34933,3,Core Everyday Shoppers
34935,0,High-Value Families
34936,4,Pet and Home Essentials
34937,3,Core Everyday Shoppers
34939,4,Pet and Home Essentials
34941,0,High-Value Families
34942,2,Tech-Savvy Singles
34943,3,Core Everyday Shoppers
34944,3,Core Everyday Shoppers
34945,4,Pet and Home Essentials
34946,0,High-Value Families
34947,3,Core Everyday Shoppers
34949,3,Core Everyday Shoppers
34950,0,High-Value Families
34951,0,High-Value Families
34952,3,Core Everyday Shoppers
34953,2,Tech-Savvy Singles
34954,0,High-Value Families
34955,3,Core Everyday Shoppers
34956,0,High-Value Families
34957,2,Tech-Savvy Singles
34958,4,Pet and Home Essentials
34959,3,Core Everyday Shoppers
34960,0,High-Value Families
34961,4,Pet and Home Essentials
34962,3,Core Everyday Shoppers
34963,0,High-Value Families
34964,3,Core Everyday Shoppers
34965,4,Pet and Home Essentials
34966,3,Core Everyday Shoppers
34967,2,Tech-Savvy Singles
34968,4,Pet and Home Essentials
34969,3,Core Everyday Shoppers
34970,3,Core Everyday Shoppers
34971,0,High-Value Families
34972,3,Core Everyday Shoppers
34973,4,Pet and Home Essentials
34974,4,Pet and Home Essentials
34975,4,Pet and Home Essentials
34977,3,Core Everyday Shoppers
34978,0,High-Value Families
34979,3,Core Everyday Shoppers
34980,3,Core Everyday Shoppers
34981,3,Core Everyday Shoppers
34982,3,Core Everyday Shoppers
34983,3,Core Everyday Shoppers
34985,4,Pet and Home Essentials
34986,0,High-Value Families
34987,3,Core Everyday Shoppers
34988,3,Core Everyday Shoppers
34989,2,Tech-Savvy Singles
34990,3,Core Everyday Shoppers
34991,3,Core Everyday Shoppers
34992,3,Core Everyday Shoppers
34993,3,Core Everyday Shoppers
34994,3,Core Everyday Shoppers
34995,2,Tech-Savvy Singles
34996,4,Pet and Home Essentials
34998,0,High-Value Families
34999,4,Pet and Home Essentials
35000,3,Core Everyday Shoppers
35001,3,Core Everyday Shoppers
35002,0,High-Value Families
35003,0,High-Value Families
35004,0,High-Value Families
35005,4,Pet and Home Essentials
35006,3,Core Everyday Shoppers
35007,4,Pet and Home Essentials
35008,0,High-Value Families
35009,3,Core Everyday Shoppers
35010,3,Core Everyday Shoppers
35011,3,Core Everyday Shoppers
35012,3,Core Everyday Shoppers
35013,3,Core Everyday Shoppers
35014,0,High-Value Families
35015,3,Core Everyday Shoppers
35016,2,Tech-Savvy Singles
35017,4,Pet and Home Essentials
35018,1,Budget-Conscious Shoppers
35019,0,High-Value Families
35020,1,Budget-Conscious Shoppers
35021,0,High-Value Families
35022,4,Pet and Home Essentials
35023,0,High-Value Families
35024,4,Pet and Home Essentials
35025,4,Pet and Home Essentials
35026,3,Core Everyday Shoppers
35027,4,Pet and Home Essentials
35028,3,Core Everyday Shoppers
35029,0,High-Value Families
35030,3,Core Everyday Shoppers
35033,3,Core Everyday Shoppers
35034,3,Core Everyday Shoppers
35035,2,Tech-Savvy Singles
35037,3,Core Everyday Shoppers
35038,0,High-Value Families
35039,4,Pet and Home Essentials
35040,3,Core Everyday Shoppers
35041,3,Core Everyday Shoppers
35042,4,Pet and Home Essentials
35043,2,Tech-Savvy Singles
35044,1,Budget-Conscious Shoppers
35045,0,High-Value Families
35046,0,High-Value Families
35047,0,High-Value Families
35048,0,High-Value Families
35049,3,Core Everyday Shoppers
35050,3,Core Everyday Shoppers
35051,4,Pet and Home Essentials
35053,0,High-Value Families
35055,3,Core Everyday Shoppers
35057,0,High-Value Families
35059,4,Pet and Home Essentials
35060,1,Budget-Conscious Shoppers
35061,3,Core Everyday Shoppers
35062,3,Core Everyday Shoppers
35063,1,Budget-Conscious Shoppers
35064,3,Core Everyday Shoppers
35065,1,Budget-Conscious Shoppers
35066,4,Pet and Home Essentials
35067,3,Core Everyday Shoppers
35068,2,Tech-Savvy Singles
35069,4,Pet and Home Essentials
35070,2,Tech-Savvy Singles
35072,3,Core Everyday Shoppers
35073,2,Tech-Savvy Singles
35074,4,Pet and Home Essentials
35075,2,Tech-Savvy Singles
35076,2,Tech-Savvy Singles
35077,4,Pet and Home Essentials
35078,4,Pet and Home Essentials
35079,4,Pet and Home Essentials
35081,4,Pet and Home Essentials
35082,3,Core Everyday Shoppers
35083,3,Core Everyday Shoppers
35084,3,Core Everyday Shoppers
35086,3,Core Everyday Shoppers
35087,3,Core Everyday Shoppers
35088,3,Core Everyday Shoppers
35089,3,Core Everyday Shoppers
35090,0,High-Value Families
35091,2,Tech-Savvy Singles
35092,0,High-Value Families
35093,3,Core Everyday Shoppers
35094,0,High-Value Families
35095,0,High-Value Families
35096,3,Core Everyday Shoppers
35097,4,Pet and Home Essentials
35098,2,Tech-Savvy Singles
35099,3,Core Everyday Shoppers
35100,3,Core Everyday Shoppers
35101,3,Core Everyday Shoppers
35103,1,Budget-Conscious Shoppers
35105,3,Core Everyday Shoppers
35106,0,High-Value Families
35107,1,Budget-Conscious Shoppers
35108,2,Tech-Savvy Singles
35109,0,High-Value Families
35111,4,Pet and Home Essentials
35112,2,Tech-Savvy Singles
35113,0,High-Value Families
35114,0,High-Value Families
35115,4,Pet and Home Essentials
35116,4,Pet and Home Essentials
35117,4,Pet and Home Essentials
35118,3,Core Everyday Shoppers
35119,0,High-Value Families
35121,4,Pet and Home Essentials
35122,1,Budget-Conscious Shoppers
35123,3,Core Everyday Shoppers
35124,3,Core Everyday Shoppers
35126,3,Core Everyday Shoppers
35127,3,Core Everyday Shoppers
35128,0,High-Value Families
35129,3,Core Everyday Shoppers
35131,2,Tech-Savvy Singles
35132,4,Pet and Home Essentials
35133,0,High-Value Families
35134,4,Pet and Home Essentials
35135,3,Core Everyday Shoppers
35137,3,Core Everyday Shoppers
35138,3,Core Everyday Shoppers
35140,2,Tech-Savvy Singles
35141,3,Core Everyday Shoppers
35142,3,Core Everyday Shoppers
35143,0,High-Value Families
35144,3,Core Everyday Shoppers
35145,2,Tech-Savvy Singles
35146,0,High-Value Families
35147,3,Core Everyday Shoppers
35148,1,Budget-Conscious Shoppers
35150,2,Tech-Savvy Singles
35151,4,Pet and Home Essentials
35152,3,Core Everyday Shoppers
35153,0,High-Value Families
35154,0,High-Value Families
35155,2,Tech-Savvy Singles
35156,4,Pet and Home Essentials
35157,4,Pet and Home Essentials
35158,3,Core Everyday Shoppers
35159,3,Core Everyday Shoppers
35162,0,High-Value Families
35163,3,Core Everyday Shoppers
35164,3,Core Everyday Shoppers
35165,3,Core Everyday Shoppers
35167,2,Tech-Savvy Singles
35168,0,High-Value Families
35170,0,High-Value Families
35172,0,High-Value Families
35173,3,Core Everyday Shoppers
35174,3,Core Everyday Shoppers
35175,3,Core Everyday Shoppers
35177,0,High-Value Families
35178,2,Tech-Savvy Singles
35180,2,Tech-Savvy Singles
35181,2,Tech-Savvy Singles
35182,2,Tech-Savvy Singles
35183,0,High-Value Families
35184,3,Core Everyday Shoppers
35186,3,Core Everyday Shoppers
35189,3,Core Everyday Shoppers
35191,3,Core Everyday Shoppers
35192,0,High-Value Families
35193,3,Core Everyday Shoppers
35194,4,Pet and Home Essentials
35195,0,High-Value Families
